,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,ellipticity,fwhm
66,67,347.75087313345955,334.08008868065343,,345,351,331,337,41.0,0.9322454334983802,0.8566260530895985,77.18736404592559,0.3945262127469238,0.0,445.88971195663265,0.0,1380.2095012890481,,0.08111531329792576,2.108116226573346
67,68,134.9493425599202,343.3349889191173,,132,138,333,346,79.0,1.007234713289653,0.939994343012804,85.08334626387887,0.35924677988213627,0.0,4136.827697582672,0.0,20527.498947811084,,0.06675739963055916,2.2940535128176056
68,69,366.0021818974192,340.0963256863111,,363,368,337,343,39.0,1.1331363683202849,0.9364557350025623,-75.24303623964433,0.5630422691563249,0.0,29.70250765734972,0.0,156.76370185870874,,0.17357190080243734,2.4477373869065544
69,70,333.1743239969582,342.7980101946658,,330,336,340,346,46.0,1.1498022860128057,0.986028849972188,76.00276886349374,0.5143775662908279,0.0,174.67329627055054,0.0,538.5542745223802,,0.14243617188180968,2.5221311002336186
70,71,201.91157735362822,353.81255322659223,,199,205,351,357,45.0,1.250101438499453,0.9763184970444687,-74.25345784149152,0.6245417540706752,0.0,121.03103771482454,0.0,566.7418100722773,,0.21900858044257354,2.6411547695545385
71,72,366.1374519633193,356.3562710433162,,364,368,352,359,36.0,1.0550380309000735,0.7558107398993371,86.03728862425334,0.6977077977921499,0.0,6583.13668745861,0.0,23240.511074260972,,0.28361754006674034,2.1610238344973585
72,73,294.83048239619103,356.2269017197668,,292,297,354,359,33.0,0.8942037964621735,0.8631872166005248,-64.96090430146484,0.26109264918636305,0.0,592.3552409618136,0.0,2279.3609426786006,,0.034686253832026503,2.0694920351383477
73,74,262.1519530057018,358.5541553430775,,260,265,356,361,30.0,0.913242294543773,0.8310120165527122,10.716326195785753,0.414700696910599,0.0,7.100862110770679,0.0,29.83979166347075,,0.09004212625975727,2.0559834292032577
74,75,355.829351934024,360.5074162394023,,352,360,357,363,49.0,1.0041393555038265,0.9145941726400165,-19.900078331243193,0.41279502759874576,0.0,6426.982871603382,0.0,31114.832112280066,,0.08917605148428898,2.2615949320934856
75,76,342.73347682392546,363.04171684300127,,340,348,359,366,56.0,1.3979520807519292,1.0335903602097778,35.67583709552316,0.6733099220727065,0.0,14.533338435812972,0.0,113.8468960958773,,0.26063963533440204,2.894886628844693
