,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,ellipticity,fwhm
77,78,42.91016512152667,293.8723279745025,,41,45,291,296,26.0,0.9561483742637168,0.69858829475915,-51.86322203246126,0.6827762873922357,0.0,942.3834749388566,0.0,2161.6515296803746,,0.26937250162967785,1.9717630582239218
78,79,307.4842981225952,298.55369079454886,,305,310,294,302,47.0,1.0879391662227649,0.8100219178620586,-70.31418304289937,0.6675699674904518,0.0,10131.508672612732,0.0,42630.88361528583,,0.2554529306317853,2.258508836227049
79,80,68.87300998114956,301.2584708323877,,66,71,299,304,32.0,1.1485079109583132,0.8425477079212714,-37.51367500441763,0.6795793523267393,0.0,64999.999999999985,0.0,415369.0894194714,,0.2663979935338443,2.371805950548983
80,81,417.95008702151233,303.701681687498,,416,420,300,307,36.0,1.0675990617147142,0.7300231346378319,88.696490321914,0.7296704557022494,0.0,26287.19729996327,0.0,92342.95745581965,,0.3162010338737915,2.1535350955942123
81,82,349.6151012131406,303.40700682685093,,347,352,301,305,28.0,0.9188123456008972,0.778341509963523,-6.655441219053546,0.5314065077323289,0.0,25123.16516876149,0.0,96901.0917675792,,0.15288305202898334,2.0050788890538307
82,83,194.79519060335065,307.31439538311906,,192,198,304,310,45.0,1.0822923155659763,0.9150935647867757,-35.707771696185574,0.533952872217345,0.0,21734.404221901925,0.0,123727.81989095359,,0.15448575987695645,2.3599672889322374
83,84,25.161740981117685,308.68690053505765,,24,27,306,312,26.0,0.8224994517332216,0.6683798537322819,-76.55833399572455,0.582793312813853,0.0,3352.3409430510314,0.0,6514.56480934851,,0.18737957536162408,1.764730623854
84,85,416.68506042580316,312.0818026643785,,415,419,309,314,26.0,0.9487350710285178,0.7172963470468712,-74.2761072551559,0.6545075363222117,0.0,15265.878178070812,0.0,43314.60810412773,,0.24394452260602673,1.980438856998239
85,86,23.0,317.7102252162475,,22,24,316,320,15.0,0.7458530978389444,0.5688292519459035,-90.0,0.6468044574049353,0.0,80.87376234307898,0.0,118.35754309792787,,0.23734411830688207,1.5618898128605223
86,87,300.99981670684497,324.28698797817054,,297,305,319,328,72.0,1.405446156149928,1.146119287708086,-49.09273384076023,0.5787791819990421,0.0,1716.8094922341636,0.0,16720.73132693124,,0.18451569084100727,3.0197150878118064
87,88,60.71474242881361,324.0993108837302,,59,63,322,326,22.0,0.766973677832415,0.6747862164094608,-33.785532427315914,0.47533734793999244,0.0,12599.463943410003,0.0,20926.841206654928,,0.12019638233673169,1.7010091619411198
88,89,29.9579872434746,325.7198013873385,,28,32,324,328,23.0,0.7521408763873093,0.7085809316423071,-71.04627803552992,0.3353730997032121,0.0,22834.142980075816,0.0,42845.00382043623,,0.05791460896824252,1.720633051188541
89,90,391.64166238186783,328.7679095283599,,390,394,327,331,24.0,0.8720618671005581,0.717924859422697,-56.63609358753602,0.5676791124401205,0.0,45051.27091813371,0.0,138087.18581200275,,0.17675008332876396,1.8808424022307169
