,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,ellipticity,fwhm
65,66,215.6123389205783,312.1762239361111,,212,219,309,316,55.0,1.023789108728802,0.9278120588354606,-57.57574799015222,0.42273550755843625,0.0,198.2800169596848,0.0,480.7120235766298,,0.09374689481949294,2.3006117952678014
66,67,319.35445177804263,313.9316946051446,,316,324,311,318,56.0,1.4413463153449586,0.9059640850706062,27.151143748780438,0.7777658952530246,0.0,174.31939371314226,0.0,1029.9567935669074,,0.3714459353553895,2.83472319787607
67,68,245.4968186904971,322.3326374907619,,243,249,318,325,48.0,1.0993826696141509,0.9457529904042583,89.3838567466153,0.5098585845424256,0.0,87.78444425485166,0.0,310.06734597839704,,0.1397417691365026,2.414747670850821
68,69,347.7545119645912,334.10602360591685,,345,351,331,337,45.0,0.9715639430573395,0.8882110753289755,75.95466308046343,0.40524632878321964,0.0,427.7347017369411,0.0,1405.66087334449,,0.08579246721123401,2.1919159122661065
69,70,134.95673401935804,343.33760302028884,,132,141,332,346,93.0,1.1297228902500778,1.0204463339861545,76.83155769248211,0.42906974517791957,0.0,3668.759301812905,0.0,20457.95339395895,,0.09672863779872032,2.534898169311089
70,71,365.97794335777417,340.1921629185725,,363,369,337,344,48.0,1.1884250354887125,0.9480663839524719,-75.8696218221952,0.6029879922315654,0.0,44.30353378460916,0.0,243.0206788312801,,0.20224973755908682,2.5313953679043446
71,72,333.1748430716954,342.82320288801174,,330,336,340,347,49.0,1.1748757594667905,1.0161137871325971,75.76790975065279,0.5019973819717128,0.0,181.87987177358434,0.0,579.3036999658528,,0.13513086048029999,2.586456706228114
72,73,201.92489370366116,353.8186172181761,,199,205,350,357,49.0,1.2748851966502655,1.0121267532110299,-72.3036879848884,0.608053060618956,0.0,130.86723230960564,0.0,607.2428289298723,,0.2061036116268571,2.710464786563016
73,74,366.12928149897397,356.3828184640684,,364,368,351,360,43.0,1.07866806151318,0.7885458891250102,85.32724265937206,0.6823381949774749,0.0,6034.036933677674,0.0,23150.186203442056,,0.2689633472425056,2.224855990186857
74,75,294.82588482145496,356.24641345402557,,292,298,353,359,42.0,0.9241499908009381,0.9012010858876935,-30.472553095264097,0.2214683769436898,0.0,543.6764322797749,0.0,2318.9601236219814,,0.02483244618479652,2.149356499388066
75,76,262.2532337669603,358.60055392462834,,260,265,356,361,34.0,0.9929587046303638,0.9069911651524397,6.742914290842128,0.4070119234880759,0.0,13.921388583598485,0.0,66.29603953231538,,0.08657715479711336,2.2393087906333324
76,77,48.599903134087405,365.6294896151016,,46,51,363,368,32.0,0.9749527966811361,0.8216077682096844,6.180895064878933,0.538359265717288,0.0,23.928025932791698,0.0,90.68129127927237,,0.1572845670000207,2.1229798332079524
77,78,299.40922619662894,368.0,,298,301,367,369,12.0,0.7518821945563626,0.5688292519459035,7.380058286188136e-16,0.6539469640376968,0.0,1.3428509026867803,0.0,2.2730373199087035,,0.2434596056879188,1.5698841481286525
78,79,191.26233786931843,369.9921851571755,,189,193,368,371,18.0,0.7449978903655597,0.5755881343035087,0.5250770895934196,0.6348885782125836,0.0,1262.6851995682196,0.0,1824.880391556667,,0.22739628964442316,1.5676130576114773
79,80,99.29452745308245,5.75772994448799,,94,103,3,13,62.0,2.0223812208816145,0.9448960571651713,-18.711998220608944,0.884141326933182,0.0,280.43141899752607,0.0,1454.2603914090435,,0.532780443464925,3.7169080977391524
80,81,104.07263352622401,5.097289326890027,,102,107,3,8,23.0,1.0563931366169024,0.758155067841971,6.542283801914886,0.6963702726770952,0.0,203.60570033875493,0.0,622.375619312063,,0.2823173101351628,2.1651322223373524
81,82,92.29067336841786,7.335090637398574,,87,96,4,13,55.0,1.368185231147977,1.0818698078582645,-25.38849358673797,0.6121606279461539,0.0,58.930034748125216,0.0,354.64166482341204,,0.20926656476877714,2.9043500766561037
82,83,110.10194366171184,6.952471544396383,,106,115,4,13,75.0,1.9383681723688078,1.288411724953435,16.587388850787136,0.7471202870815136,0.0,113.7018861824831,0.0,862.164456452974,,0.3353111429915221,3.8755487597754605
83,84,116.37549364988692,6.902251411041659,,114,121,5,10,32.0,1.4978342621245448,0.7749984591067905,-0.613132827995129,0.8557360020532317,0.0,82.09960215865686,0.0,349.7191207938402,,0.4825873070846143,2.808131586609531
84,85,121.11003278037126,7.916528644296299,,118,124,5,10,23.0,0.9443680344912212,0.7870149554777965,1.7951238621499008,0.5527043943701149,0.0,38.81453430112549,0.0,94.25847381714745,,0.16662262303085973,2.0469492669352993
85,86,99.41062779541048,18.05802136506476,,95,103,14,21,57.0,1.3872216709866607,1.0659817905889526,49.75188340963623,0.6399346814250159,0.0,3.2504898872391124,0.0,26.541169322662718,,0.23157069062309732,2.9130852149137505
86,87,122.3188205968158,13.139605187356512,,119,125,9,16,32.0,1.1558372279218538,0.9411171822303642,-89.69106203462299,0.5805426237263679,0.0,186.2487325257516,0.0,499.3009275504385,,0.1857701417677532,2.4818849532619693
87,88,121.44053665330227,16.010972631955138,,116,125,13,19,46.0,0.997236660503069,0.9361308780884733,18.910216366355137,0.34466733819107964,0.0,182.41634829801276,0.0,797.4099741336804,,0.061275106336112994,2.277503000528383
88,89,295.020784218947,5.420274229208875,,286,303,4,10,72.0,1.205337435433997,0.7568318930081613,3.8064702121503067,0.7782936791748051,0.0,9010.312387995582,0.0,37695.79335801474,,0.372099570826277,2.3698621876531627
89,90,276.8814472301768,7.950567555488119,,273,284,5,11,66.0,1.4710584339516481,0.9166387161835696,10.93058153663123,0.7821301541796692,0.0,65.46614799119368,0.0,436.59429682751,,0.37688490475443726,2.8860908550874687
90,91,315.13327558235324,12.095496312475639,,311,319,9,16,57.0,1.2391334104139053,0.9988329831084781,-5.02016277007602,0.5918150224497324,0.0,209.29456934598906,0.0,1131.958128261861,,0.19392619494067243,2.650150372465281
91,92,307.3458662685466,13.019191308589253,,302,312,7,18,90.0,2.405529698344729,1.5720192164948665,72.17355840288013,0.7569245205553037,0.0,15.95158656534534,0.0,358.6627605137377,,0.3464976892296986,4.784927564775559
92,93,288.3530858166677,15.458006644069375,,283,293,8,19,80.0,1.7497342941695266,0.9667306956743735,32.5114898952439,0.8335119509388265,0.0,128.0876453066455,0.0,1126.0708912850205,,0.4474985722713909,3.3286105342725554
93,94,296.0132415808654,19.1925282674126,,291,302,16,22,65.0,1.9413384038911872,0.980873710028853,11.838950337146859,0.8629692582257922,0.0,39.694136916282446,0.0,435.06934932693883,,0.4947435706918455,3.6217208975144715
94,95,308.704365262324,24.51586147449574,,303,314,18,31,115.0,1.983077628780255,1.1322096356587037,72.6641222653335,0.8209948411759712,0.0,232.85102085250017,0.0,1825.137337920853,,0.4290643900031793,3.8023218602220394
95,96,309.82081565479575,36.577796265995,,305,315,31,42,95.0,2.356806106409348,1.0941433408461962,59.612436829736986,0.8857050703365356,0.0,70.93529529452768,0.0,571.6020821333598,,0.5357516522591032,4.326620480460317
96,97,349.7689015454434,10.411642944035519,,346,353,8,13,42.0,1.29269831816535,0.926084645595812,8.671712885388674,0.6976933062572113,0.0,42.796995715367665,0.0,174.52964373773108,,0.283603426582817,2.6478387130359096
97,98,356.21151975362244,11.77085349935141,,353,359,8,15,48.0,1.3552531989050283,0.9737695396774653,34.639030977013725,0.6955116247290005,0.0,135.58342035402333,0.0,636.9745217173501,,0.28148515682219477,2.7787566752208153
98,99,285.6852837459398,29.606246443596053,,281,291,25,34,78.0,1.5706674128681655,1.1515625759534158,41.37449555818685,0.6800479098684957,0.0,180.25498002086033,0.0,1107.3939404915352,,0.26683232457814243,3.2429439488136507
99,100,284.3863331101708,38.86618985429746,,281,290,33,43,85.0,1.4190411674027255,1.1250103379132164,86.81290315561348,0.6094869195481283,0.0,1541.3769359345054,0.0,10747.520088779629,,0.2072038755772494,3.015331250142363
100,101,93.50397213586689,37.56128571177799,,89,98,34,43,80.0,1.177589576290205,1.0813590387835912,58.76821953936887,0.3959275103898815,0.0,175.623141039524,0.0,845.5979272139305,,0.08171823141452372,2.6621209785734923
101,102,96.09636878032822,48.66322391188433,,93,99,44,52,54.0,1.3534383134938015,1.0211709962419198,76.43078765654896,0.6562985263554258,0.0,75.53576615553888,0.0,324.08633081925746,,0.24549867839499684,2.8231265045650726
102,103,76.61381840187826,64.65639995025661,,73,80,62,67,28.0,1.199167358736877,0.7428333800305711,-17.439915525976787,0.7850300849577607,0.0,2.4774483842629893,0.0,9.700622878074807,,0.380542361649151,2.3488098120242276
103,104,68.8591414043912,68.90866265178137,,65,74,66,72,61.0,1.2692302180688704,0.8418661766189334,-8.578419923210216,0.7483635346330965,0.0,201.88847015925762,0.0,481.84016397758654,,0.3367112091769845,2.536046078766081
104,105,83.12523925471316,69.37514373137067,,79,86,65,73,59.0,1.1450138141697865,1.0021212415630298,40.40447475202269,0.4837531239732521,0.0,86.9749237302867,0.0,425.93796693172715,,0.12479550101355208,2.533650468839667
105,106,84.94477193737436,106.90929600205295,,80,89,102,111,68.0,1.3095451974041792,0.8459507989157756,-57.10714756973439,0.7633473600920904,0.0,267.94323804381696,0.0,1305.8590138785858,,0.3540117587444517,2.5959375212472406
106,107,74.9905870378073,111.11813054832986,,72,79,108,114,47.0,1.2008869378682498,0.9920012640330964,-35.629933326001826,0.563586332119608,0.0,34.158196027937514,0.0,163.6908925473129,,0.17394283112609754,2.5936159153044755
