col1_1,label_1,xcentroid_1,ycentroid_1,sky_centroid_1,bbox_xmin_1,bbox_xmax_1,bbox_ymin_1,bbox_ymax_1,area_1,semimajor_sigma_1,semiminor_sigma_1,orientation_1,eccentricity_1,min_value_1,max_value_1,local_background_1,segment_flux_1,segment_fluxerr_1,ellipticity_1,fwhm_1,col1_2,label_2,xcentroid_2,ycentroid_2,sky_centroid_2,bbox_xmin_2,bbox_xmax_2,bbox_ymin_2,bbox_ymax_2,area_2,semimajor_sigma_2,semiminor_sigma_2,orientation_2,eccentricity_2,min_value_2,max_value_2,local_background_2,segment_flux_2,segment_fluxerr_2,ellipticity_2,fwhm_2,Separation
30,31,365.85780959341855,117.99788696257752,,364,368,115,121,34.0,1.1563566124551392,0.7928406338014011,-78.47048571158898,0.7279438128307243,0.0,552.3561311797412,0.0,1505.1080194622664,,0.3143632117793944,2.3345739166207355,35,36,366.7326797470168,117.34824984773665,,362,371,112,122,58.0,2.5117252876912337,1.855737408844232,-84.50352298491265,0.673892109709904,8.815535151295848,51.434680318054376,-1.517928224808414,1633.3262928319623,,0.26117023309104903,5.199975146615823,1.089690858287696
31,32,20.177295873544608,119.39856827397311,,17,23,116,122,44.0,1.0583777912564076,0.9713990515011971,-32.83946399184325,0.39699952212005096,0.0,57.978541268992565,0.0,280.68690900016946,,0.08218118376421846,2.3920727890099527,37,38,19.884693013451837,119.37633745714274,,18,21,117,122,9.0,1.8034214975359266,0.4110798340896769,-56.91190488527137,0.9736741496922344,13.779482629711179,33.03407813173773,2.01987960595942,183.66515300696776,,0.7720555983992934,3.079919057708574,0.2934461500027138
35,36,309.51132915924,135.3024951820522,,306,313,131,139,67.0,1.5104134573698884,1.1594670162105893,84.59696152825931,0.6408708003339565,0.0,34.68612861668376,0.0,379.16519786769504,,0.23235124094458792,3.1705850867678524,43,44,309.2048445185931,135.5261835541963,,308,310,133,138,9.0,1.6594630449217933,0.6063161755091243,87.31198561312988,0.9308628105746294,12.88212929404874,25.664125686234357,5.473289661605575,148.17659762799713,,0.6346311071135069,2.941846486829427,0.37943289628724397
36,37,25.1800946813364,136.11341068841222,,22,28,133,139,43.0,1.092180991979956,0.9766793844147458,65.58471930992198,0.44757414576680277,0.0,344.97626267581074,0.0,1683.00272590405,,0.10575317498963577,2.439690132355466,42,43,25.53862246508898,135.96017107943365,,21,32,130,140,62.0,2.5298918346139634,2.072381422960114,37.73006349156443,0.5735677683193523,3.4196650085668088,56.91187150502229,-0.4271063347176912,1626.1401481093726,,0.18084188635822085,5.445471700828163,0.38990325656814123
37,38,283.3198406941999,140.4607060200639,,281,286,137,143,40.0,0.98466301065157,0.9383820103974222,74.96297140162406,0.302976169440678,0.0,802.4996690790741,0.0,3869.7281647499476,,0.0470018673937217,2.2648680995521757,44,45,283.4773823622458,140.45763334746798,,278,290,134,147,94.0,2.799980791380773,2.2985662067157957,-87.71971552902767,0.5710401472182455,3.130904912151409,83.31928830197124,2.032907150734529,3252.7852379650603,,0.17907786589411256,6.032040360726892,0.1575716297039682
38,39,135.58725291406702,145.7429199537535,,133,138,143,149,37.0,0.9702800444021756,0.8164737407303453,73.59993701629844,0.5402842700437791,0.0,203.2285767397038,0.0,818.2754855971299,,0.15851743479543157,2.111521803454026,45,46,136.25400865026742,145.1529481434114,,133,140,141,148,28.0,2.2420760182547372,1.1938985990582482,61.62013026345022,0.8464319336768034,10.873258453317009,42.48151481928522,0.5909099847460182,708.6296816784584,,0.4675030688800662,4.229606448506569,0.8902976742384896
39,40,151.03288777900184,154.88018881431415,,149,154,152,158,39.0,0.9544300120378566,0.8214959446621022,-78.9864007994805,0.5090805289632255,0.0,722.0669167727202,0.0,1916.2768608160193,,0.13928110568518215,2.09684278535772,46,47,151.23045714447696,154.76004597466414,,147,156,149,160,59.0,2.552797796007011,1.922244515025892,-85.88233664258364,0.6580259966157281,6.581131475700392,66.62303543715068,-0.9595824466694762,1830.178845415394,,0.2470047890073418,5.321007712295383,0.23123139080455757
40,41,297.0650933594483,168.50149435294836,,294,300,165,172,49.0,0.9587269192842127,0.8833471665950535,85.56546887021803,0.38867443765728155,0.0,2464.217676144627,0.0,10008.82923938808,,0.07862484214528764,2.170691665336998,47,48,297.2516747326809,168.53992438206072,,290,305,161,177,181.0,3.2675442912422152,2.9341886186466026,66.916767733124,0.44003677290538307,5.295462757271503,183.02659173926992,-1.107873799413421,10280.77103778596,,0.10202024605728655,7.312523611283086,0.19049796842730055
41,42,256.37364478914344,169.44928409247277,,253,261,166,173,61.0,0.9867969220668823,0.9042224191211583,55.9247941495816,0.40044528388663203,0.0,1598.7551712507686,0.0,6566.823619502382,,0.08367932762981123,2.2286268389793498,48,49,256.62702741229145,169.7085622169406,,250,264,163,178,146.0,3.125674580990074,2.7096127295032804,62.259139992252535,0.49850131676772563,8.024296553179486,136.1525136629055,0.05833328719682662,6572.236545799028,,0.13311105833512704,6.887967927502962,0.36252986020592737
43,44,144.46024083886746,175.08731504362592,,141,148,172,178,52.0,1.0986450102900613,0.9607375777464173,-3.843046049037298,0.48507061592686535,0.0,90.89155355152427,0.0,307.13215358296316,,0.12552501604429445,2.4301683263565126,49,50,144.17058000852964,175.14474777248014,,143,145,174,176,6.0,0.7793688397206234,0.582847058142729,41.152282319944725,0.6638734194098624,6.628424202089356,24.10538812542483,3.616985786764481,105.4251689100692,,0.2521550407998614,1.620491345604128,0.2952997036497664
